animal_id,herd,parity,calving_date,milk_305_kg,fat_pct,protein_pct,scc
A00490,H1,5,2022-12-19,9234.15951778329,4.098441776264069,3.3455954724649617,160854.0532718299
A00169,H3,5,2025-08-21,7773.680256184194,3.560199774955981,3.0667753817820382,272405.5847102029
A00272,H1,2,2025-05-23,9018.47149698839,3.986963544451749,3.23798983498309,167142.03202963574
A00771,H3,5,2024-04-05,9008.204401930006,3.94661586809095,3.278631822944803,205460.99123895142
A00797,H2,3,2023-08-13,9878.74458190916,4.088785366548711,3.3248992866910685,84056.14621308977
A00224,H1,5,2023-01-08,9497.973271745526,3.8194409746731015,3.0477282281864353,76157.47785287969
A00266,H3,1,2023-02-21,7937.4555295547225,4.380057593785714,3.5734203142824565,83404.01476060749
A00208,H1,3,2025-03-05,8697.497691519602,3.5506318505924046,3.20941023680047,134445.58275199073
A00130,H2,5,2024-02-25,9096.877084256848,3.5265468733274474,3.0079905356337076,61023.06371895682
A00033,H2,3,2024-06-05,7700.991831451948,3.7842277618290976,3.025212160278505,406206.87959702866
A00616,H1,4,2024-09-01,8564.561951903956,3.8690117793886767,3.3496242222498664,160768.10700346966
A00781,H2,3,2023-08-13,9665.019824900364,3.6784589514568227,3.3129012201911454,260506.70541718116
A00523,H1,4,2025-08-07,10102.012898041412,4.2238752903459815,3.243870874096701,165506.33800088378
A00662,H3,5,2023-12-28,7287.935341145161,3.9233075436456923,3.21291573676913,72683.82332494993
A00132,H2,3,2023-10-16,10026.944508163862,3.1657331210635795,3.1779484065673276,452571.08351426705
A00772,H2,4,2025-04-28,10065.747438843182,3.3708816214848367,3.2629770641511557,155891.94972038656
A00049,H3,2,2023-06-02,7961.734329680485,3.541397049077155,3.452932490871624,152417.91598454575
A00336,H3,3,2022-04-22,8580.47190000823,3.6815492056480763,3.0223998380279324,128431.74148820975
A00292,H1,2,2023-03-28,9915.365526727974,3.7108381964270727,3.224055852862074,547744.8247516424
A00719,H1,1,2025-04-08,8075.648559923781,3.5851491807520004,3.440269709195003,118098.34556611077
A00676,H1,3,2024-07-18,10276.281285726891,3.980105187325098,3.1441208766947293,283194.04474095104
A00603,H1,5,2025-09-29,8571.38487517432,3.730508069865976,3.0540721917471774,86149.11133565861
A00536,H1,3,2025-07-21,9176.94149003773,4.0475027746529575,3.3261365329042287,98106.42270593307
A00543,H1,5,2023-08-16,10496.244177006829,3.644423829885889,3.120443080308882,76209.39912065618
A00726,H1,5,2022-08-08,10334.160854906831,4.110352251931732,3.6814810086157252,143496.6419056634
A00640,H1,4,2022-05-27,10341.674804309558,3.8796335603615844,3.367227934901923,75728.96852106809
A00033,H2,3,2024-05-21,8813.47162527584,4.0973311621383495,3.619055364216042,77048.02111571016
A00721,H1,1,2023-05-01,9476.090218276076,3.382461345864561,3.1555058773781335,68225.64339543738
A00231,H1,2,2022-11-19,9044.14135578747,3.7216578077959857,3.5345887630969375,194356.07188196442
A00780,H1,1,2022-08-22,9945.51700627357,4.028591329193506,3.084717976767024,127790.5979877766
A00580,H2,1,2023-12-05,7603.585337638941,4.147299826466344,3.1813939923289887,140989.17520279644
A00099,H1,2,2022-11-12,9358.592876735953,4.123486338395877,3.1423275690307846,128380.14403103151
A00170,H1,5,2023-03-05,10277.642111523854,3.6499088597270286,3.250016025573455,229493.66487516396
A00213,H2,5,2024-03-16,9158.743119271161,3.7587193591651773,2.8885333949559615,119877.19321525072
A00533,H2,1,2025-06-15,9369.640743640357,3.497723856594515,3.227171950782468,312024.95216315653
A00644,H2,2,2025-06-14,9819.328641994998,3.868680912112455,3.1908335274755246,83001.46027800997
A00187,H1,5,2023-03-15,9119.682191936356,3.859467907397494,3.279649108594606,190673.1498677325
A00319,H1,4,2024-06-23,8305.812366552213,3.871070212818374,2.935500879281543,123524.39872725264
A00204,H1,1,2022-12-01,6851.113328454799,4.4185462575795995,3.2080464713585752,184808.56460518047
A00079,H1,3,2022-08-11,9608.91434006924,3.834633147202928,2.9012706793174683,156790.94890102386
A00201,H2,4,2024-09-23,10020.954284848742,3.639726154314788,3.537120494583531,154132.44614461213
A00250,H1,3,2023-12-18,9717.99987324618,3.1924666608353727,3.2166088483258504,66172.66161438928
A00616,H1,3,2023-04-07,9684.400368615139,3.597996265849075,3.131635419770391,481169.9037344824
A00199,H1,2,2025-09-22,10229.413439590387,4.225125778404473,3.548658823689974,279679.4418092507
A00731,H2,3,2024-09-26,9125.509505176935,3.9553931931048543,3.2256513898180748,134576.60931203794
A00592,H2,1,2023-09-26,9755.001882938628,4.268586592470036,3.2495235163757012,177602.77530476832
A00460,H2,3,2023-03-26,8122.535879428567,3.9159708249255982,3.347024003676107,205860.5922459492
A00193,H1,1,2023-10-30,8314.686348885756,4.0182934180390895,3.265162067030691,102654.20615632122
A00047,H1,2,2023-05-07,8870.244521751678,3.7341098400360804,3.1679366643685616,90483.62735528419
A00110,H1,4,2023-03-14,10671.777144057509,3.6355944129598416,3.146053836478817,381220.1254038917
A00626,H1,1,2022-11-14,9574.998929190297,4.142952170178757,3.4503774581059927,152410.244315411
A00326,H1,4,2025-03-27,10569.8618784894,3.735835254651902,3.5062873924499938,108773.73999403456
A00104,H2,2,2023-01-14,9671.317025920054,3.995547675990332,3.72068365592554,96087.05692625135
A00290,H2,4,2025-04-14,8277.974344903962,3.770003207541428,3.2504436569979474,79463.76870558641
A00444,H2,5,2022-08-20,8261.806954051708,3.7628819828982585,3.2491821957771787,170891.4006075452
A00621,H1,5,2023-07-07,8018.665684269821,3.709419732002827,3.279883789161395,294450.2283985181
A00747,H1,2,2022-01-07,10211.019866932114,3.486384616399257,3.327378683169067,78686.91153105677
A00012,H1,3,2025-03-23,10170.668701050185,3.6340466952049173,3.323402021072423,109990.08024583144
A00321,H3,5,2025-06-17,8860.387398592358,3.7020441774381143,3.194057893065004,378465.30878150417
A00487,H1,1,2022-12-01,10780.089554060956,3.8957655892430707,3.311806421032267,287911.2238675562
A00220,H1,1,2022-12-14,7535.48772185413,3.920058195368299,3.5076906374094263,101692.52085143374
A00157,H1,2,2025-08-16,8947.362593351581,3.7473600215413994,3.1828340308696763,144264.25262047834
A00033,H1,3,2025-02-27,10069.037823684243,4.139498263144897,3.581090599995065,371714.23072948016
A00416,H1,4,2025-04-23,9225.382623246405,3.8544696081271,3.3554041785591218,245623.03265482347
A00152,H2,5,2024-02-10,10164.511166782147,4.020040096016885,3.244237650070588,90951.47100340959
A00651,H1,5,2022-03-31,9731.321379203415,3.979950938388908,2.9953841827700747,110856.68368228956
A00262,H1,4,2023-09-28,9123.538595058084,3.6691449320826854,3.2595769778408017,189806.1886566573
A00368,H2,4,2022-08-19,9472.666137406677,3.609477454170808,2.9516037687236976,59661.742550613184
A00656,H3,3,2023-12-19,10357.427666081687,3.4553504030778295,3.199131126734014,539163.0483055033
A00544,H2,5,2024-02-24,8921.113440734158,3.907340627098319,3.5552389475129393,109084.53472793296
A00323,H1,4,2023-03-11,8521.648812928463,3.734054343794551,3.0864369806001366,285747.7418872065
A00411,H2,1,2025-07-20,6793.695790293128,3.832876738613211,3.033431144945065,116192.25549561509
A00790,H1,4,2024-01-10,12513.306347641173,3.62120632740667,3.4597389487735652,59801.492568704176
A00521,H1,2,2022-04-12,9928.133633977783,3.8639925633946888,3.194620336146955,288839.02013768593
A00121,H1,5,2024-07-02,7959.937223948009,3.662896414581404,3.25969497411685,218924.59287539838
A00432,H1,1,2023-01-10,8449.4346904514,3.6318509924465836,3.309397136591866,125507.40362722074
A00336,H1,4,2023-08-11,8964.231559491353,3.6569604777727736,3.3277103535041386,24415.064832973047
A00553,H1,4,2024-10-23,9196.810095988054,4.150814555754197,3.1706321027422786,107147.41803930869
A00538,H1,1,2024-07-20,8721.517672935941,3.7444898913734326,3.1727408585910335,81821.55274300104
A00340,H2,2,2024-11-02,9207.816777680346,3.4429608390540123,3.3867894547685524,237238.00506210962
A00206,H1,1,2024-11-01,10496.559841814984,3.774619599780676,3.06177552983988,59751.80288496697
A00123,H2,2,2022-06-19,8310.564415347151,3.6181697968303608,3.191681613244389,312682.8497884231
A00794,H1,5,2022-01-16,9635.52758973489,3.9636033264796398,3.213080919064001,198364.50018607607
A00590,H2,5,2023-05-13,9145.175461576748,3.2322772767749393,3.1955468295134386,120558.6880222665
A00615,H1,3,2025-09-27,7860.587902583095,3.8861867617918526,3.195977682376676,65724.14528736517
A00377,H1,5,2025-03-23,9970.814310421049,3.734744012084471,2.861758920374659,225945.9477640128
A00136,H1,1,2024-07-21,8281.023671672667,4.138073122937477,3.345691276144607,295497.17060807376
A00283,H1,4,2022-03-17,8190.12288732741,3.770618751533361,3.2095163922672505,312571.7948493705
A00672,H2,1,2025-06-01,9442.15600694181,3.7665639794234664,3.3990016507647662,53931.58040214629
A00617,H1,2,2022-11-28,10099.785443312341,4.018416734447184,3.4114289633018706,99904.84596863223
A00522,H1,1,2024-09-02,10046.833850333947,4.048452122460341,3.3095835504646303,334241.8767321438
A00678,H1,2,2024-06-12,9446.501499634736,3.6053214076451052,3.2184983144131096,76722.15104802896
A00750,H1,4,2024-08-24,7972.349488113041,4.325424236730518,2.966954425517181,73086.99537235383
A00164,H1,1,2023-08-28,8735.831051621988,3.789042687369607,3.107327061763871,65698.37579842575
A00572,H1,4,2024-10-23,9772.942056739685,3.189474385361116,3.0259750721173386,198255.79237257587
A00475,H2,5,2022-04-04,8106.871854716432,4.036897391853635,3.3321146747345756,202623.59131239093
A00211,H2,3,2025-09-10,8995.77854797934,3.1680176053517224,2.96773909495578,123624.4310298779
A00267,H1,5,2022-06-04,8271.958805415816,3.9041936991732022,3.5684961230826286,169345.12499600643
A00616,H1,4,2025-05-19,9810.120598756384,3.6854276523434737,3.380368480969194,57218.20715994676
A00220,H2,5,2022-06-24,8732.50085374974,3.3892538599533943,3.0736380390403832,307915.7411881387
A00268,H1,4,2024-12-27,9563.526893952443,3.506961987970005,3.2679788057718198,187357.7390672586
A00074,H2,1,2025-03-19,8186.974205344032,3.9342985364954077,3.2119412328499424,126248.4845718562
A00474,H2,2,2023-11-20,7931.061490638567,3.9636952714428535,3.377467460462315,110433.79499248705
A00277,H1,5,2025-09-01,8572.056578225334,3.9815546619880804,3.056026931722076,158984.13901956688
A00169,H1,2,2022-02-13,9567.228101739749,3.7247301325981166,3.035734095477232,101019.26157912673
A00390,H3,2,2024-09-23,9475.819872906992,3.709956283887269,2.8535994191667404,103199.78911018789
A00164,H2,1,2023-07-01,7530.725549912308,3.9258520139541138,3.436594945226382,196517.53765572424
A00280,H2,2,2024-02-10,10282.789803554919,3.5988471359170053,3.4256217725023967,115869.48878249283
A00531,H3,1,2025-05-01,7286.565521346114,3.856399912639543,3.2667755643488587,197991.72400048684
A00618,H2,5,2024-08-19,8913.922811483475,3.542602774248241,3.4441160547560656,140039.12700124856
A00099,H2,3,2023-10-15,7613.740670478022,3.534642525152641,3.4403875666956307,157742.8069819575
A00005,H1,5,2023-07-08,8774.335260692886,3.6313750118728043,3.0439229093859077,273306.25425603724
A00274,H1,5,2023-05-24,10843.583682005812,3.9884645490875794,3.0977155692040954,375495.8302293878
A00215,H1,4,2022-12-27,10025.24569581653,3.6297211041998896,3.3755667493398858,110200.4760664461
A00327,H2,5,2025-09-28,8329.328051458748,4.0874259457419555,3.242083468641229,317403.2394758435
A00312,H1,1,2023-12-14,9351.205892076743,4.04851461613178,3.3349438008084187,37911.49898318344
A00723,H1,1,2024-05-02,9665.079469009192,4.026613164194917,3.1193645749152346,45308.575437353305
A00282,H2,3,2025-09-08,8338.192292572963,3.6014356638501823,3.070435166144231,310910.776901434
A00334,H1,1,2024-07-01,9219.823279764247,3.620177439572435,3.0297548960088796,300526.9016783059
A00363,H1,2,2025-08-13,7761.583108953098,3.57099032120006,3.0268927741414546,43947.20871093581
A00155,H2,4,2023-03-30,10923.469042862878,3.7332891819754312,3.2198365292060416,203606.35805884126
A00340,H1,1,2022-07-29,8861.372050554868,3.8806471413998107,3.7479638951954124,259125.05953836077
A00580,H2,4,2023-07-26,9519.754495890744,3.4562031457229323,3.050599699344884,184376.4942725506
A00536,H2,4,2023-08-11,9840.294658434383,3.8934546396909613,3.28104929782582,110876.76169705267
A00416,H2,1,2022-01-14,8242.501115600397,4.197851452930559,3.2463240796330797,156968.7618300316
A00604,H1,5,2024-06-07,8640.411764862509,3.94449139388088,3.243024098195982,453042.14115156484
A00576,H3,2,2024-11-14,8834.747926801527,4.127356575486378,3.155598241690773,167979.3378937707
A00036,H1,1,2024-05-15,8046.856328631638,3.993977916978294,3.3252335696529096,324332.577874776
A00797,H2,4,2025-03-06,8665.142230490734,4.071246133770989,3.4449115595344666,318939.88437058014
A00141,H1,3,2023-02-01,9902.952075147936,3.9450172237698014,3.1491745038661825,333787.6683952435
A00441,H2,4,2024-08-28,9118.600536182546,3.526474239287503,3.1005542579054906,366246.07823950495
A00489,H1,5,2025-07-01,10489.09918310616,4.154153864699652,3.350244907497532,182739.26707013228
A00172,H1,2,2025-08-10,10033.010293461732,4.2146542118242545,3.2128529629007745,124298.58601928582
A00363,H2,4,2023-01-27,8104.509113383326,4.086929760026294,3.168828773195782,151669.59553685333
A00755,H2,2,2022-05-02,9055.962838571651,3.505025658809312,3.187552635125524,211183.3923568185
A00353,H2,4,2022-01-22,9464.473792100966,3.9896990578745397,3.242465343268292,196496.25338252747
A00328,H1,3,2025-02-04,9996.574058353803,3.991616381196552,3.1760577077679026,150705.8872125232
A00616,H1,2,2023-05-19,10030.885164881078,3.437694540435317,3.5654875196349907,241390.95163333794
A00322,H2,3,2024-12-30,10550.41060872455,4.8378103492599,3.4650446437102653,279443.83946162753
A00426,H1,4,2024-12-09,10424.921450445023,3.5746981657257675,3.032094670274826,69861.70875838718
A00435,H1,4,2024-04-25,9768.257382673226,3.5685708647004435,3.1292684369168673,103376.6971213398
A00409,H2,3,2024-03-20,8523.085483297707,3.944418907216748,3.3689747915140282,69023.8309124991
A00710,H3,2,2025-01-12,9124.994935989283,3.826380483500721,3.446719760411363,179094.82226591106
A00087,H2,3,2024-12-28,8904.949747544075,3.816691030368221,3.2646465899116723,141970.3431491562
A00653,H1,5,2024-08-18,8211.985473647408,3.774818591954061,3.209484579516241,74942.71440825469
A00339,H2,5,2025-01-17,8636.934380350049,3.439691666658995,3.281855997535386,301373.11327325227
A00274,H1,5,2023-04-26,10126.253032611985,3.8865980422661393,3.3263831996592437,479285.74971801176
A00789,H1,4,2024-10-12,8456.321211670087,3.971511267066955,3.2548466623146473,72331.05859171522
A00795,H1,2,2023-09-20,9771.984766033076,3.7471432778434326,3.137118780820292,95170.44599223784
A00599,H1,3,2024-05-19,10015.374315719042,3.8950323609514523,3.2370048034125927,80701.48237137627
A00170,H1,3,2023-05-24,8609.104231617535,3.745255874170777,3.267688070819888,125040.24458092227
A00192,H1,3,2023-12-18,9444.52843816362,4.053657128404079,3.5759280993253078,349021.77697511966
A00355,H2,5,2024-11-01,8685.473791135331,3.8116798111960506,3.2764598935232656,90217.77100776555
A00529,H1,2,2022-09-01,9285.288166324353,3.5322136558602315,3.2612115175283103,48168.626766172056
A00758,H1,4,2025-04-09,11490.087835249456,3.9929768664163587,3.5107123730744103,220911.59480018014
A00415,H1,1,2022-05-23,8167.099413847138,3.650723891467124,3.370385962085918,149669.30420342632
A00513,H1,5,2022-10-16,10565.540214366552,3.575034721545021,3.373550606663478,205443.7482937588
A00187,H1,3,2022-09-16,8909.990938540306,3.9911460283291476,3.1839336809325007,142491.36624656245
A00401,H1,5,2022-08-19,9600.85640539753,3.714843627858694,3.1325270811277868,472598.45096887526
A00116,H2,5,2023-12-11,7742.141918084073,3.6987497114007484,3.135142995818676,83017.27212549027
A00331,H1,2,2023-07-01,9420.46042156276,3.5101808633984963,3.522379369860889,104999.99150133642
A00727,H3,3,2022-03-24,9024.576990629943,4.127036023376512,3.6951428447062256,234632.1142686728
A00415,H1,3,2025-09-09,10927.081000043087,4.0481002830976,3.275917724676083,185089.57827263983
A00222,H2,4,2025-05-23,7936.379794517501,3.393682712097223,3.2847181640245404,76875.56971116943
A00333,H2,4,2022-07-07,8367.383383698669,4.024670595620299,3.2339376574361056,195445.33074745417
A00123,H2,5,2024-03-02,10062.743375971957,4.0425444079521755,3.106487317073609,108126.3423260694
A00507,H2,1,2023-08-18,8029.730204015076,3.9582845995457108,3.108690484515806,142063.12832774362
A00484,H1,2,2022-05-03,9120.431780825988,3.706195973087287,3.097716196907375,75802.37177368894
A00614,H1,5,2023-10-29,10270.363538587186,4.183020181481967,2.9536778245897355,221259.4728147877
A00408,H1,2,2023-08-20,9644.381952818745,3.4184041911948033,3.513275621699752,204302.50279571296
A00736,H1,4,2023-12-02,9221.691707124213,3.729317005689854,3.0114801303177234,239046.1511466996
A00293,H3,1,2022-06-22,7657.479208025972,3.908746150532948,3.246464986750892,78361.11046946347
A00004,H3,4,2022-08-18,8662.491535271523,3.8525923449967787,2.975530963008894,223579.25071872695
A00614,H1,4,2022-11-22,9126.719717153053,3.930864623777343,3.7592594491975304,168526.03896971344
A00498,H1,2,2022-07-08,8434.476771016747,3.95678022921203,3.1647600421644912,133892.0042465651
A00693,H2,1,2024-04-13,8245.184534800026,3.4962275852767415,3.4754843074672164,110847.25873684623
A00003,H1,1,2022-10-01,6523.029856603631,4.023839175244446,3.231889522720277,123127.21337916589
A00344,H1,2,2024-09-11,9483.28150719319,3.508902156572672,3.1985488522798065,164744.19754730692
A00565,H3,5,2022-09-11,9163.61569948555,3.6926475643773657,3.0504251320475313,63076.33028034077
A00656,H1,1,2022-08-30,9608.556690803578,3.680119042542932,3.087879223590645,172571.4070696159
A00582,H2,3,2022-01-17,9463.202885077973,3.830241115175681,3.286926407603515,54313.66756289862
A00661,H1,5,2023-06-16,10156.34069283068,4.00145270028428,3.2136492463110073,278681.9114282956
A00162,H1,3,2023-09-05,9934.910863965953,3.755877554340559,3.546559289609482,503232.8253326527
A00719,H2,1,2024-09-06,6731.190242014978,3.444655564181251,3.1921190980063816,153757.06752179522
A00742,H2,1,2022-11-11,10087.11724832553,4.120246919793155,3.445394188381565,171795.8850327107
A00057,H2,1,2023-12-11,10127.52465323853,3.7120029718732357,3.1681076953916905,291493.4365922804
A00734,H1,2,2022-02-28,9218.248471994215,3.8674223447652722,3.4486636007712685,92593.4848716546
A00712,H3,1,2024-05-13,10141.817324852569,3.879707721092718,3.232554657466732,211762.2388332127
A00113,H1,1,2023-10-28,8290.939482545788,3.451920634862547,3.2368536658369913,43396.08194779979
A00524,H1,3,2022-07-20,9724.675151237243,3.747232631778295,3.234604527649347,93709.22450365097
A00208,H2,4,2023-11-05,9276.633969797704,3.8653631637701134,3.2200822155554074,641150.0493449714
A00727,H1,2,2022-07-23,9176.346433018329,3.7444017226980666,3.0752309398462483,226370.65223793738
A00325,H1,3,2024-11-14,8671.219511279985,3.4122291668638187,3.1666708239113452,253315.68601623407
A00343,H1,1,2024-08-29,9204.996240540298,3.980991202568511,3.588876824077489,141506.82329607
A00578,H3,3,2024-06-01,8999.51832623492,3.637930656480724,3.3557815968333133,91916.3944095848
A00488,H3,5,2025-05-20,8463.15037181686,3.9414528930217063,2.982197812544497,165407.57289685233
A00359,H1,4,2022-05-12,9216.024877753014,3.505424565986729,3.4849731154229677,121585.24994521205
A00411,H2,3,2023-12-25,9864.126608775601,3.958488233302382,3.2535550761506853,165033.64731433793
A00759,H1,1,2023-07-26,9603.136284411867,3.864103715506462,3.102975412150535,137560.0119222939
A00724,H1,4,2023-10-04,7797.635939934122,4.079569030348081,3.523622107033239,70211.7217146205
A00147,H1,3,2023-03-21,10171.239201935095,3.5267824427473125,3.050700849911368,125196.5109346431
A00038,H1,2,2024-10-03,10010.995823079153,3.7456097567222413,3.174072830907968,177723.78372866614
A00708,H1,4,2025-03-22,8539.24682599329,3.7725531090503477,3.260842511128302,71249.06723594571
A00761,H1,1,2024-11-21,7893.58813972836,3.48687207074827,3.4237614326165313,102673.95585162746
A00442,H2,2,2022-08-13,8776.037455670124,3.1362094388635757,3.045378431610333,139102.2978585646
A00525,H1,4,2023-09-14,9360.014899528125,3.569433978196492,3.2922316297161376,148264.05251235317
A00794,H2,2,2025-07-01,9876.075629451256,3.71241438101904,3.7581611340280863,72193.05399384141
A00525,H2,5,2023-05-18,9716.105419752288,3.921847254785587,3.3715573584387593,42969.94858839067
A00407,H1,3,2022-01-23,7946.958760177562,3.9141421258702973,3.148569589753927,211432.83542391664
A00083,H1,3,2022-11-03,8578.828799464762,3.835757719795347,3.2175699313727186,201909.85170895734
A00124,H1,2,2022-12-26,8334.251980702771,3.8768947023916915,3.719993721113667,402718.7752908437
A00392,H1,5,2025-07-18,6566.9942584782275,3.865835788423711,3.417781514545962,134456.2794780045
A00757,H1,1,2024-06-15,7719.110121608093,4.147172162902343,3.2399212614943473,85594.47439717788
A00738,H2,2,2022-10-22,8413.54346693399,3.6570812336787086,3.6359095488825037,99446.8005075419
A00243,H1,5,2023-02-25,10169.971402585728,4.4191349233606925,3.5032415627774585,167903.4061147035
A00426,H3,4,2022-10-20,8279.173527220964,3.6354606909463487,3.1749267156122674,70757.76978372237
A00581,H1,1,2024-06-07,8429.438553740378,3.5331351895403706,2.961321012053794,170098.4084171795
A00146,H1,1,2024-12-08,8205.344276979002,3.947121733199792,3.5002983256640823,93929.879732428
A00402,H1,2,2022-12-10,9415.19587245775,3.8405010992280832,3.0139668576921665,165957.97123288046
A00469,H2,1,2022-03-16,7424.0281295798195,3.802492596315306,3.4987121314580456,521722.16396420647
A00576,H2,3,2022-03-13,9054.287360020426,3.87097514828248,3.111000992960154,53653.74274961857
A00634,H1,5,2022-10-11,9362.305016576012,3.950736964978588,3.288943058136288,191206.07612402012
A00583,H3,5,2022-02-28,10238.895955688227,3.8355077572502845,3.2576614293617054,159551.3794286494
A00505,H1,5,2023-02-09,9614.897132106924,3.7235711995102116,3.223807312694101,93347.25556833648
A00617,H2,1,2022-11-04,6326.225281526454,3.947592886013868,3.271633091696757,82656.74450038894
A00712,H1,1,2025-08-26,9477.559243502837,3.8356583450881963,2.8416042864320805,166939.76295064486
A00644,H1,3,2024-12-11,9521.251855887642,3.7287028297082143,2.9157957562260908,321782.5561917597
A00675,H1,2,2024-07-02,8479.254997663777,4.04268301686323,3.0162822455626257,162556.83186992077
A00355,H2,5,2023-07-27,8256.712442736594,3.8022030978767143,3.2923562007428187,93623.3487962264
A00566,H1,1,2025-01-11,7241.279640714484,3.8484327566020347,3.078858889827609,79760.21257446213
A00496,H1,4,2022-12-31,10791.854872862988,4.080022378582957,2.9021849278553495,61928.37140764279
A00094,H1,4,2022-02-14,11090.40884532979,4.004084099635253,3.3039037942937197,81248.93220254722
A00606,H1,5,2023-10-15,9485.911945746117,3.6437923558106013,3.3948419370638168,575679.0079982253
A00689,H2,5,2022-09-04,8332.185754131116,3.821338054404586,2.9786977791943396,149952.35135405321
A00784,H1,2,2025-05-23,9372.957449722166,4.172029304457759,3.2064811307562238,135345.4466650451
A00658,H1,3,2022-10-26,7875.328848189636,3.692696188088961,3.0719160900798177,161008.73115501186
A00096,H1,3,2024-04-27,9835.819194085647,3.7178694358987894,3.058878503811316,157921.03987184752
A00564,H1,3,2022-12-20,9113.516263616591,3.8192133987265935,2.880886101335823,137964.11903723003
A00125,H1,2,2022-11-10,8976.90598323753,4.0981145690016225,3.4465708750204165,85949.52429666296
A00163,H2,1,2022-07-28,8940.487207125012,3.836376638157904,3.2667021752753875,206932.5432526289
A00700,H2,1,2022-10-27,7349.752624496829,3.7425899390505397,3.471747098357417,116227.5622001546
A00301,H1,2,2025-03-15,9002.149638218805,4.014899352648573,3.0926849390837665,245711.8343434665
A00402,H1,3,2023-07-25,9127.385083165123,3.9372441391672646,3.5898036840919754,120086.52592955892
A00607,H1,1,2023-05-31,8824.864410960032,3.8086987198171185,3.0956648596567202,183409.11591141883
A00740,H1,1,2024-08-12,8655.4958875894,3.79297526066419,3.491210190654334,49848.39866269572
A00485,H3,4,2023-04-25,9173.896010685847,3.652984061469822,3.083859812718564,329958.60581793723
A00790,H2,3,2024-09-05,9169.171200477407,4.232626709338214,2.869632919458364,188087.8909916965
A00732,H1,1,2025-09-02,8199.520471518976,4.312012197727638,3.131911145727928,241071.74783305576
A00076,H2,4,2023-07-03,7650.168196067573,3.6209590342068383,3.413261372379399,155561.74897572643
A00510,H2,1,2024-05-26,10387.558003447653,3.6923700422028496,3.538973807737536,162509.6244532111
A00601,H3,4,2025-03-19,8640.50198550336,3.8348680839625096,3.470027727279903,188278.27550959477
A00338,H3,4,2022-08-04,7950.400900520525,3.8040262682843164,3.243042607889605,134171.61275984094
A00125,H2,2,2024-01-10,10417.72893882771,3.8031858413010142,3.366717207546528,209612.6030877121
A00548,H2,1,2024-02-02,10143.100684328056,3.862903063275089,3.4122298131207414,227374.49159308808
A00624,H2,4,2023-03-26,10085.797873206842,3.4619589857372315,3.294514520037362,134315.10451186448
A00468,H1,1,2024-10-05,7840.984577513097,3.501307734922499,3.3932289205694537,63969.024893650894
A00185,H2,1,2024-08-03,8616.399576923768,3.6893931063050944,3.0008068963103764,73638.13027179238
A00008,H1,3,2023-03-20,10171.91728464222,3.734385515491395,3.283306488525755,164633.89179584224
A00535,H1,2,2025-09-30,9465.5890082395,3.909002032105043,2.8127997443631942,221085.7735015198
A00342,H1,1,2023-10-09,7343.854265079994,3.7710567062094014,3.0535246978181956,234486.05515401877
A00164,H1,5,2024-06-14,8789.60905599032,3.617902335802735,3.413209497317233,264876.14729872375
A00447,H2,2,2023-07-25,8812.860593624455,3.748851756340846,3.1333453698639517,165881.3534781118
A00239,H1,4,2022-03-22,10862.98008431336,3.9495650635675235,3.5729768557436623,98231.40304775671
A00146,H3,5,2023-03-09,7989.54406016127,3.731576939556159,2.9314366281781976,87453.66809932898
A00513,H1,4,2022-07-01,9682.685769771128,4.159930741088793,3.371843127681607,56675.01790796384
A00117,H1,4,2023-12-03,9419.246156986941,3.844325117515693,3.286819437055526,99037.96084204582
A00053,H2,3,2022-12-07,8292.80322360122,3.784573163031537,3.0464980377838575,53354.87873249949
A00559,H1,5,2023-04-18,9456.999877108256,3.894644273612053,2.8665732955327976,195099.67651115407
A00323,H1,3,2025-01-11,9890.754797410813,3.585128017910516,3.3097336708203837,307635.77903086285
A00207,H1,2,2022-05-11,9495.154745451853,4.0636532987661065,3.029262608926491,212251.1512843313
A00307,H2,3,2023-03-14,8979.896043685627,4.180773729058762,2.9963644137039713,200708.7797776664
A00748,H3,4,2023-03-06,7781.9388567951855,3.4796048727711484,3.1147074322036477,164906.72994421757
A00702,H1,1,2024-05-08,8128.902334474505,3.8048132979712763,3.6072451823123934,85688.87935703488
A00465,H1,1,2023-04-11,9469.179744110776,3.8396646009112243,3.0886792213294076,120657.74015789836
A00399,H2,5,2022-06-22,9428.339367710716,3.776752871223159,3.1303044122521686,66993.47623111267
A00188,H2,5,2023-08-09,8357.45218298561,4.103333495735654,3.2537992489993153,238767.84865557222
A00507,H2,2,2023-06-30,8245.767537868687,3.763615851909332,3.4015691204010725,110581.65716947374
A00108,H1,4,2022-03-13,10491.17178000275,3.92823533412249,3.0336200634094297,131134.90205097615
A00419,H2,1,2024-05-25,8355.009791150651,4.333332682608049,3.1289359448728904,201905.48540047163
A00468,H2,4,2024-12-01,9249.27324858323,3.688041334476261,3.185595137779028,55360.82161066391
A00775,H1,1,2023-01-03,9691.780918184839,3.9950818614862538,3.2392825648605603,102912.58744145607
A00506,H2,3,2022-05-22,9188.03994155882,3.8364996896410384,3.558775797603862,205948.77813965283
A00177,H3,5,2025-02-12,9365.476725911563,3.744845915826403,3.3475571515010074,134553.2490681344
A00235,H1,3,2023-05-23,11269.516471050658,3.571879137944072,3.39287181935136,127399.12784256409
